State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield
Uttar Pradesh,Ballia,1999,Whole Year,turmeric,31.0,48.0,1.5483870967741935
Uttar Pradesh,Ballia,2000,Kharif,pigeonpea,6438.0,6566.0,1.0198819509164336
Uttar Pradesh,Ballia,2000,Kharif,pearl millet,1491.0,1172.0,0.7860496311200537
Uttar Pradesh,Ballia,2000,Kharif,groundnut,63.0,52.0,0.8253968253968254
Uttar Pradesh,Ballia,2000,Kharif,sorghum,1329.0,1620.0,1.2189616252821671
Uttar Pradesh,Ballia,2000,Kharif,maize,21475.0,34038.0,1.5850058207217694
Uttar Pradesh,Ballia,2000,Kharif,greengram,9.0,3.0,0.3333333333333333
Uttar Pradesh,Ballia,2000,Kharif,rice,119614.0,207163.0,1.731929372815891
Uttar Pradesh,Ballia,2000,Kharif,sesame,3.0,0.1,0.03333333333333333
Uttar Pradesh,Ballia,2000,Kharif,millet,131.0,90.0,0.6870229007633588
Uttar Pradesh,Ballia,2000,Kharif,blackgram,7.0,3.0,0.42857142857142855
Uttar Pradesh,Ballia,2000,Rabi,barley,5658.0,10151.0,1.7940968540120183
Uttar Pradesh,Ballia,2000,Rabi,gram,7733.0,10519.0,1.360274149747834
Uttar Pradesh,Ballia,2000,Rabi,maize,166.0,269.0,1.6204819277108433
Uttar Pradesh,Ballia,2000,Rabi,masoor,14854.0,12864.0,0.8660293523629998
Uttar Pradesh,Ballia,2000,Rabi,greengram,372.0,212.0,0.5698924731182796
Uttar Pradesh,Ballia,2000,Rabi,peas & beans (pulses),2138.0,2963.0,1.3858746492048644
Uttar Pradesh,Ballia,2000,Rabi,rapeseed &mustard,818.0,819.0,1.0012224938875305
Uttar Pradesh,Ballia,2000,Rabi,blackgram,11.0,5.0,0.45454545454545453
Uttar Pradesh,Ballia,2000,Rabi,wheat,132720.0,315013.0,2.3735156720916213
Uttar Pradesh,Ballia,2001,Kharif,pigeonpea,5992.0,6358.0,1.0610814419225634
Uttar Pradesh,Ballia,2001,Kharif,pearl millet,1849.0,2192.0,1.1855056787452678
Uttar Pradesh,Ballia,2001,Kharif,groundnut,104.0,87.0,0.8365384615384616
Uttar Pradesh,Ballia,2001,Kharif,sorghum,1606.0,1709.0,1.064134495641345
Uttar Pradesh,Ballia,2001,Kharif,maize,21136.0,27646.0,1.308005299015897
Uttar Pradesh,Ballia,2001,Kharif,greengram,2.0,1.0,0.5
Uttar Pradesh,Ballia,2001,Kharif,rice,120779.0,233776.0,1.9355682693183418
Uttar Pradesh,Ballia,2001,Kharif,millet,123.0,95.0,0.7723577235772358
Uttar Pradesh,Ballia,2001,Kharif,sunflower,6.0,12.0,2.0
Uttar Pradesh,Ballia,2001,Kharif,blackgram,20.0,8.0,0.4
Uttar Pradesh,Ballia,2001,Rabi,barley,6531.0,10269.0,1.572347266881029
Uttar Pradesh,Ballia,2001,Rabi,gram,5184.0,4692.0,0.9050925925925926
Uttar Pradesh,Ballia,2001,Rabi,maize,336.0,547.0,1.6279761904761905
Uttar Pradesh,Ballia,2001,Rabi,masoor,19012.0,21103.0,1.109983168525142
Uttar Pradesh,Ballia,2001,Rabi,peas & beans (pulses),2289.0,2248.0,0.982088248143294
Uttar Pradesh,Ballia,2001,Rabi,rapeseed &mustard,864.0,880.0,1.0185185185185186
Uttar Pradesh,Ballia,2001,Rabi,blackgram,10.0,5.0,0.5
Uttar Pradesh,Ballia,2001,Rabi,wheat,133685.0,321525.0,2.4050940644051315
Uttar Pradesh,Ballia,2001,Summer,rice,2.0,4.0,2.0
Uttar Pradesh,Ballia,2001,Whole Year,tobacco,5.0,31.0,6.2
Uttar Pradesh,Ballia,2001,Whole Year,turmeric,1.0,2.0,2.0
Uttar Pradesh,Ballia,2002,Kharif,pearl millet,1589.0,2127.0,1.3385777218376338
Uttar Pradesh,Ballia,2002,Kharif,groundnut,234.0,153.0,0.6538461538461539
Uttar Pradesh,Ballia,2002,Kharif,sorghum,1688.0,1873.0,1.1095971563981042
Uttar Pradesh,Ballia,2002,Kharif,maize,22189.0,31752.0,1.4309793140745415
Uttar Pradesh,Ballia,2002,Kharif,greengram,5.0,1.0,0.2
Uttar Pradesh,Ballia,2002,Kharif,rice,116396.0,167845.0,1.442016907797519
Uttar Pradesh,Ballia,2002,Kharif,sesame,2.0,0.0,0.0
Uttar Pradesh,Ballia,2002,Kharif,millet,665.0,528.0,0.793984962406015
Uttar Pradesh,Ballia,2002,Kharif,sunflower,3.0,5.0,1.6666666666666667
Uttar Pradesh,Ballia,2002,Kharif,blackgram,5.0,2.0,0.4
Uttar Pradesh,Ballia,2002,Rabi,barley,6074.0,8174.0,1.3457359236088244
Uttar Pradesh,Ballia,2002,Rabi,gram,4714.0,4243.0,0.9000848536274926
Uttar Pradesh,Ballia,2002,Rabi,maize,468.0,518.0,1.106837606837607
Uttar Pradesh,Ballia,2002,Rabi,masoor,21692.0,18677.0,0.8610086667895999
Uttar Pradesh,Ballia,2002,Rabi,peas & beans (pulses),2228.0,2201.0,0.9878815080789947
Uttar Pradesh,Ballia,2002,Rabi,finger millet,167.0,245.0,1.467065868263473
Uttar Pradesh,Ballia,2002,Rabi,rapeseed &mustard,819.0,734.0,0.8962148962148963
Uttar Pradesh,Ballia,2002,Rabi,wheat,135681.0,276499.0,2.0378608648226355
